filename
D:\luna16\LUNA 2016\segmentation\Mask/17_29
D:\luna16\LUNA 2016\segmentation\Mask/17_30
D:\luna16\LUNA 2016\segmentation\Mask/17_31
D:\luna16\LUNA 2016\segmentation\Mask/17_32
D:\luna16\LUNA 2016\segmentation\Mask/17_33
D:\luna16\LUNA 2016\segmentation\Mask/17_34
D:\luna16\LUNA 2016\segmentation\Mask/17_35
D:\luna16\LUNA 2016\segmentation\Mask/17_36
D:\luna16\LUNA 2016\segmentation\Mask/17_37
D:\luna16\LUNA 2016\segmentation\Mask/17_38
D:\luna16\LUNA 2016\segmentation\Mask/17_39
D:\luna16\LUNA 2016\segmentation\Mask/17_40
D:\luna16\LUNA 2016\segmentation\Mask/17_41
D:\luna16\LUNA 2016\segmentation\Mask/17_42
D:\luna16\LUNA 2016\segmentation\Mask/17_43
D:\luna16\LUNA 2016\segmentation\Mask/17_44
D:\luna16\LUNA 2016\segmentation\Mask/17_45
D:\luna16\LUNA 2016\segmentation\Mask/17_46
D:\luna16\LUNA 2016\segmentation\Mask/17_47
D:\luna16\LUNA 2016\segmentation\Mask/17_48
D:\luna16\LUNA 2016\segmentation\Mask/17_49
D:\luna16\LUNA 2016\segmentation\Mask/17_50
D:\luna16\LUNA 2016\segmentation\Mask/17_51
D:\luna16\LUNA 2016\segmentation\Mask/17_52
D:\luna16\LUNA 2016\segmentation\Mask/17_53
D:\luna16\LUNA 2016\segmentation\Mask/17_54
D:\luna16\LUNA 2016\segmentation\Mask/17_55
D:\luna16\LUNA 2016\segmentation\Mask/17_56
D:\luna16\LUNA 2016\segmentation\Mask/17_57
D:\luna16\LUNA 2016\segmentation\Mask/17_58
D:\luna16\LUNA 2016\segmentation\Mask/17_59
D:\luna16\LUNA 2016\segmentation\Mask/17_60
D:\luna16\LUNA 2016\segmentation\Mask/17_61
D:\luna16\LUNA 2016\segmentation\Mask/17_62
D:\luna16\LUNA 2016\segmentation\Mask/17_63
D:\luna16\LUNA 2016\segmentation\Mask/17_64
D:\luna16\LUNA 2016\segmentation\Mask/17_65
D:\luna16\LUNA 2016\segmentation\Mask/17_66
D:\luna16\LUNA 2016\segmentation\Mask/17_67
D:\luna16\LUNA 2016\segmentation\Mask/17_68
D:\luna16\LUNA 2016\segmentation\Mask/17_69
D:\luna16\LUNA 2016\segmentation\Mask/17_70
D:\luna16\LUNA 2016\segmentation\Mask/17_71
D:\luna16\LUNA 2016\segmentation\Mask/17_72
D:\luna16\LUNA 2016\segmentation\Mask/17_73
D:\luna16\LUNA 2016\segmentation\Mask/17_74
D:\luna16\LUNA 2016\segmentation\Mask/17_75
D:\luna16\LUNA 2016\segmentation\Mask/17_76
D:\luna16\LUNA 2016\segmentation\Mask/17_77
D:\luna16\LUNA 2016\segmentation\Mask/17_78
D:\luna16\LUNA 2016\segmentation\Mask/17_79
D:\luna16\LUNA 2016\segmentation\Mask/17_80
D:\luna16\LUNA 2016\segmentation\Mask/17_81
D:\luna16\LUNA 2016\segmentation\Mask/17_82
D:\luna16\LUNA 2016\segmentation\Mask/17_83
D:\luna16\LUNA 2016\segmentation\Mask/17_84
D:\luna16\LUNA 2016\segmentation\Mask/17_85
D:\luna16\LUNA 2016\segmentation\Mask/17_86
D:\luna16\LUNA 2016\segmentation\Mask/17_87
D:\luna16\LUNA 2016\segmentation\Mask/17_88
D:\luna16\LUNA 2016\segmentation\Mask/17_89
D:\luna16\LUNA 2016\segmentation\Mask/17_90
D:\luna16\LUNA 2016\segmentation\Mask/17_91
D:\luna16\LUNA 2016\segmentation\Mask/17_92
D:\luna16\LUNA 2016\segmentation\Mask/17_93
D:\luna16\LUNA 2016\segmentation\Mask/17_94
D:\luna16\LUNA 2016\segmentation\Mask/17_95
D:\luna16\LUNA 2016\segmentation\Mask/17_96
D:\luna16\LUNA 2016\segmentation\Mask/17_97
D:\luna16\LUNA 2016\segmentation\Mask/17_98
D:\luna16\LUNA 2016\segmentation\Mask/17_99
D:\luna16\LUNA 2016\segmentation\Mask/17_100
D:\luna16\LUNA 2016\segmentation\Mask/17_101
D:\luna16\LUNA 2016\segmentation\Mask/17_102
D:\luna16\LUNA 2016\segmentation\Mask/17_103
D:\luna16\LUNA 2016\segmentation\Mask/17_104
D:\luna16\LUNA 2016\segmentation\Mask/17_105
D:\luna16\LUNA 2016\segmentation\Mask/17_106
D:\luna16\LUNA 2016\segmentation\Mask/17_107
D:\luna16\LUNA 2016\segmentation\Mask/17_108
D:\luna16\LUNA 2016\segmentation\Mask/17_109
D:\luna16\LUNA 2016\segmentation\Mask/17_110
D:\luna16\LUNA 2016\segmentation\Mask/17_111
D:\luna16\LUNA 2016\segmentation\Mask/17_112
D:\luna16\LUNA 2016\segmentation\Mask/17_113
D:\luna16\LUNA 2016\segmentation\Mask/17_114
D:\luna16\LUNA 2016\segmentation\Mask/17_115
D:\luna16\LUNA 2016\segmentation\Mask/17_116
D:\luna16\LUNA 2016\segmentation\Mask/17_117
D:\luna16\LUNA 2016\segmentation\Mask/17_118
D:\luna16\LUNA 2016\segmentation\Mask/17_119
D:\luna16\LUNA 2016\segmentation\Mask/17_120
D:\luna16\LUNA 2016\segmentation\Mask/17_121
D:\luna16\LUNA 2016\segmentation\Mask/17_122
D:\luna16\LUNA 2016\segmentation\Mask/17_123
D:\luna16\LUNA 2016\segmentation\Mask/17_124
D:\luna16\LUNA 2016\segmentation\Mask/17_125
D:\luna16\LUNA 2016\segmentation\Mask/17_126
D:\luna16\LUNA 2016\segmentation\Mask/17_127
D:\luna16\LUNA 2016\segmentation\Mask/17_128
D:\luna16\LUNA 2016\segmentation\Mask/17_129
D:\luna16\LUNA 2016\segmentation\Mask/17_130
D:\luna16\LUNA 2016\segmentation\Mask/17_131
D:\luna16\LUNA 2016\segmentation\Mask/17_132
D:\luna16\LUNA 2016\segmentation\Mask/17_133
D:\luna16\LUNA 2016\segmentation\Mask/17_134
D:\luna16\LUNA 2016\segmentation\Mask/17_135
D:\luna16\LUNA 2016\segmentation\Mask/17_136
D:\luna16\LUNA 2016\segmentation\Mask/17_137
D:\luna16\LUNA 2016\segmentation\Mask/17_138
D:\luna16\LUNA 2016\segmentation\Mask/17_139
D:\luna16\LUNA 2016\segmentation\Mask/17_140
D:\luna16\LUNA 2016\segmentation\Mask/17_141
D:\luna16\LUNA 2016\segmentation\Mask/17_142
D:\luna16\LUNA 2016\segmentation\Mask/17_143
D:\luna16\LUNA 2016\segmentation\Mask/17_144
D:\luna16\LUNA 2016\segmentation\Mask/17_145
D:\luna16\LUNA 2016\segmentation\Mask/17_146
D:\luna16\LUNA 2016\segmentation\Mask/17_147
D:\luna16\LUNA 2016\segmentation\Mask/17_148
D:\luna16\LUNA 2016\segmentation\Mask/17_149
D:\luna16\LUNA 2016\segmentation\Mask/17_150
D:\luna16\LUNA 2016\segmentation\Mask/17_151
D:\luna16\LUNA 2016\segmentation\Mask/17_152
D:\luna16\LUNA 2016\segmentation\Mask/17_153
D:\luna16\LUNA 2016\segmentation\Mask/17_154
D:\luna16\LUNA 2016\segmentation\Mask/17_155
D:\luna16\LUNA 2016\segmentation\Mask/17_156
D:\luna16\LUNA 2016\segmentation\Mask/17_157
D:\luna16\LUNA 2016\segmentation\Mask/17_158
D:\luna16\LUNA 2016\segmentation\Mask/17_159
D:\luna16\LUNA 2016\segmentation\Mask/17_160
D:\luna16\LUNA 2016\segmentation\Mask/17_161
D:\luna16\LUNA 2016\segmentation\Mask/17_162
D:\luna16\LUNA 2016\segmentation\Mask/17_163
D:\luna16\LUNA 2016\segmentation\Mask/17_164
D:\luna16\LUNA 2016\segmentation\Mask/17_165
D:\luna16\LUNA 2016\segmentation\Mask/17_166
D:\luna16\LUNA 2016\segmentation\Mask/17_167
D:\luna16\LUNA 2016\segmentation\Mask/17_168
D:\luna16\LUNA 2016\segmentation\Mask/17_169
D:\luna16\LUNA 2016\segmentation\Mask/17_170
D:\luna16\LUNA 2016\segmentation\Mask/17_171
D:\luna16\LUNA 2016\segmentation\Mask/17_172
D:\luna16\LUNA 2016\segmentation\Mask/17_173
D:\luna16\LUNA 2016\segmentation\Mask/17_174
D:\luna16\LUNA 2016\segmentation\Mask/17_175
D:\luna16\LUNA 2016\segmentation\Mask/17_176
D:\luna16\LUNA 2016\segmentation\Mask/17_177
D:\luna16\LUNA 2016\segmentation\Mask/17_178
D:\luna16\LUNA 2016\segmentation\Mask/17_179
D:\luna16\LUNA 2016\segmentation\Mask/17_180
D:\luna16\LUNA 2016\segmentation\Mask/17_181
D:\luna16\LUNA 2016\segmentation\Mask/17_182
D:\luna16\LUNA 2016\segmentation\Mask/17_183
D:\luna16\LUNA 2016\segmentation\Mask/17_184
D:\luna16\LUNA 2016\segmentation\Mask/17_185
D:\luna16\LUNA 2016\segmentation\Mask/17_186
D:\luna16\LUNA 2016\segmentation\Mask/17_187
D:\luna16\LUNA 2016\segmentation\Mask/17_188
D:\luna16\LUNA 2016\segmentation\Mask/17_189
D:\luna16\LUNA 2016\segmentation\Mask/17_190
D:\luna16\LUNA 2016\segmentation\Mask/17_191
D:\luna16\LUNA 2016\segmentation\Mask/17_192
D:\luna16\LUNA 2016\segmentation\Mask/17_193
D:\luna16\LUNA 2016\segmentation\Mask/17_194
D:\luna16\LUNA 2016\segmentation\Mask/17_195
D:\luna16\LUNA 2016\segmentation\Mask/17_196
D:\luna16\LUNA 2016\segmentation\Mask/17_197
D:\luna16\LUNA 2016\segmentation\Mask/17_198
D:\luna16\LUNA 2016\segmentation\Mask/17_199
D:\luna16\LUNA 2016\segmentation\Mask/17_200
D:\luna16\LUNA 2016\segmentation\Mask/17_201
D:\luna16\LUNA 2016\segmentation\Mask/17_202
D:\luna16\LUNA 2016\segmentation\Mask/17_203
D:\luna16\LUNA 2016\segmentation\Mask/17_204
D:\luna16\LUNA 2016\segmentation\Mask/17_205
D:\luna16\LUNA 2016\segmentation\Mask/17_206
D:\luna16\LUNA 2016\segmentation\Mask/17_207
D:\luna16\LUNA 2016\segmentation\Mask/17_208
D:\luna16\LUNA 2016\segmentation\Mask/17_209
D:\luna16\LUNA 2016\segmentation\Mask/17_210
D:\luna16\LUNA 2016\segmentation\Mask/17_211
D:\luna16\LUNA 2016\segmentation\Mask/17_212
D:\luna16\LUNA 2016\segmentation\Mask/17_213
D:\luna16\LUNA 2016\segmentation\Mask/17_214
D:\luna16\LUNA 2016\segmentation\Mask/17_215
D:\luna16\LUNA 2016\segmentation\Mask/17_216
D:\luna16\LUNA 2016\segmentation\Mask/17_217
D:\luna16\LUNA 2016\segmentation\Mask/17_218
D:\luna16\LUNA 2016\segmentation\Mask/17_219
D:\luna16\LUNA 2016\segmentation\Mask/19_0
D:\luna16\LUNA 2016\segmentation\Mask/19_1
D:\luna16\LUNA 2016\segmentation\Mask/19_2
D:\luna16\LUNA 2016\segmentation\Mask/19_3
D:\luna16\LUNA 2016\segmentation\Mask/19_4
D:\luna16\LUNA 2016\segmentation\Mask/19_5
D:\luna16\LUNA 2016\segmentation\Mask/19_6
D:\luna16\LUNA 2016\segmentation\Mask/19_7
D:\luna16\LUNA 2016\segmentation\Mask/19_8
D:\luna16\LUNA 2016\segmentation\Mask/19_9
D:\luna16\LUNA 2016\segmentation\Mask/19_10
D:\luna16\LUNA 2016\segmentation\Mask/19_11
D:\luna16\LUNA 2016\segmentation\Mask/19_12
D:\luna16\LUNA 2016\segmentation\Mask/19_13
D:\luna16\LUNA 2016\segmentation\Mask/19_14
D:\luna16\LUNA 2016\segmentation\Mask/19_15
D:\luna16\LUNA 2016\segmentation\Mask/19_16
D:\luna16\LUNA 2016\segmentation\Mask/19_17
D:\luna16\LUNA 2016\segmentation\Mask/19_18
D:\luna16\LUNA 2016\segmentation\Mask/19_19
D:\luna16\LUNA 2016\segmentation\Mask/19_20
D:\luna16\LUNA 2016\segmentation\Mask/19_21
D:\luna16\LUNA 2016\segmentation\Mask/19_22
D:\luna16\LUNA 2016\segmentation\Mask/19_23
D:\luna16\LUNA 2016\segmentation\Mask/19_24
D:\luna16\LUNA 2016\segmentation\Mask/19_25
D:\luna16\LUNA 2016\segmentation\Mask/19_26
D:\luna16\LUNA 2016\segmentation\Mask/19_27
D:\luna16\LUNA 2016\segmentation\Mask/19_28
D:\luna16\LUNA 2016\segmentation\Mask/19_29
D:\luna16\LUNA 2016\segmentation\Mask/19_30
D:\luna16\LUNA 2016\segmentation\Mask/19_31
D:\luna16\LUNA 2016\segmentation\Mask/19_32
D:\luna16\LUNA 2016\segmentation\Mask/19_33
D:\luna16\LUNA 2016\segmentation\Mask/19_34
D:\luna16\LUNA 2016\segmentation\Mask/19_35
D:\luna16\LUNA 2016\segmentation\Mask/19_36
D:\luna16\LUNA 2016\segmentation\Mask/19_37
D:\luna16\LUNA 2016\segmentation\Mask/19_38
D:\luna16\LUNA 2016\segmentation\Mask/19_39
D:\luna16\LUNA 2016\segmentation\Mask/19_40
D:\luna16\LUNA 2016\segmentation\Mask/19_41
D:\luna16\LUNA 2016\segmentation\Mask/19_42
D:\luna16\LUNA 2016\segmentation\Mask/19_43
D:\luna16\LUNA 2016\segmentation\Mask/19_44
D:\luna16\LUNA 2016\segmentation\Mask/19_45
D:\luna16\LUNA 2016\segmentation\Mask/19_46
D:\luna16\LUNA 2016\segmentation\Mask/19_47
D:\luna16\LUNA 2016\segmentation\Mask/19_48
D:\luna16\LUNA 2016\segmentation\Mask/19_49
D:\luna16\LUNA 2016\segmentation\Mask/19_50
D:\luna16\LUNA 2016\segmentation\Mask/19_51
D:\luna16\LUNA 2016\segmentation\Mask/19_52
D:\luna16\LUNA 2016\segmentation\Mask/19_53
D:\luna16\LUNA 2016\segmentation\Mask/19_54
D:\luna16\LUNA 2016\segmentation\Mask/19_55
D:\luna16\LUNA 2016\segmentation\Mask/19_56
D:\luna16\LUNA 2016\segmentation\Mask/19_57
D:\luna16\LUNA 2016\segmentation\Mask/19_58
D:\luna16\LUNA 2016\segmentation\Mask/19_59
D:\luna16\LUNA 2016\segmentation\Mask/19_60
D:\luna16\LUNA 2016\segmentation\Mask/19_61
D:\luna16\LUNA 2016\segmentation\Mask/19_62
D:\luna16\LUNA 2016\segmentation\Mask/19_63
D:\luna16\LUNA 2016\segmentation\Mask/19_64
D:\luna16\LUNA 2016\segmentation\Mask/19_65
D:\luna16\LUNA 2016\segmentation\Mask/19_66
D:\luna16\LUNA 2016\segmentation\Mask/19_67
D:\luna16\LUNA 2016\segmentation\Mask/19_68
D:\luna16\LUNA 2016\segmentation\Mask/19_69
D:\luna16\LUNA 2016\segmentation\Mask/19_70
D:\luna16\LUNA 2016\segmentation\Mask/19_71
D:\luna16\LUNA 2016\segmentation\Mask/19_72
D:\luna16\LUNA 2016\segmentation\Mask/19_73
D:\luna16\LUNA 2016\segmentation\Mask/19_74
D:\luna16\LUNA 2016\segmentation\Mask/19_75
D:\luna16\LUNA 2016\segmentation\Mask/19_76
D:\luna16\LUNA 2016\segmentation\Mask/19_77
D:\luna16\LUNA 2016\segmentation\Mask/19_78
D:\luna16\LUNA 2016\segmentation\Mask/19_79
D:\luna16\LUNA 2016\segmentation\Mask/19_80
D:\luna16\LUNA 2016\segmentation\Mask/19_81
D:\luna16\LUNA 2016\segmentation\Mask/19_82
D:\luna16\LUNA 2016\segmentation\Mask/19_83
D:\luna16\LUNA 2016\segmentation\Mask/19_84
D:\luna16\LUNA 2016\segmentation\Mask/19_85
D:\luna16\LUNA 2016\segmentation\Mask/19_86
D:\luna16\LUNA 2016\segmentation\Mask/19_87
D:\luna16\LUNA 2016\segmentation\Mask/19_88
D:\luna16\LUNA 2016\segmentation\Mask/19_89
D:\luna16\LUNA 2016\segmentation\Mask/19_90
D:\luna16\LUNA 2016\segmentation\Mask/19_91
D:\luna16\LUNA 2016\segmentation\Mask/19_92
D:\luna16\LUNA 2016\segmentation\Mask/19_93
D:\luna16\LUNA 2016\segmentation\Mask/19_94
D:\luna16\LUNA 2016\segmentation\Mask/19_95
D:\luna16\LUNA 2016\segmentation\Mask/19_96
D:\luna16\LUNA 2016\segmentation\Mask/19_97
D:\luna16\LUNA 2016\segmentation\Mask/19_98
D:\luna16\LUNA 2016\segmentation\Mask/19_99
D:\luna16\LUNA 2016\segmentation\Mask/19_100
D:\luna16\LUNA 2016\segmentation\Mask/19_101
D:\luna16\LUNA 2016\segmentation\Mask/19_102
D:\luna16\LUNA 2016\segmentation\Mask/19_103
D:\luna16\LUNA 2016\segmentation\Mask/19_104
D:\luna16\LUNA 2016\segmentation\Mask/19_105
D:\luna16\LUNA 2016\segmentation\Mask/19_106
D:\luna16\LUNA 2016\segmentation\Mask/19_107
D:\luna16\LUNA 2016\segmentation\Mask/19_108
D:\luna16\LUNA 2016\segmentation\Mask/19_109
D:\luna16\LUNA 2016\segmentation\Mask/19_110
D:\luna16\LUNA 2016\segmentation\Mask/19_111
D:\luna16\LUNA 2016\segmentation\Mask/19_112
D:\luna16\LUNA 2016\segmentation\Mask/19_113
D:\luna16\LUNA 2016\segmentation\Mask/19_114
D:\luna16\LUNA 2016\segmentation\Mask/19_115
D:\luna16\LUNA 2016\segmentation\Mask/19_116
D:\luna16\LUNA 2016\segmentation\Mask/19_117
D:\luna16\LUNA 2016\segmentation\Mask/19_118
D:\luna16\LUNA 2016\segmentation\Mask/19_119
D:\luna16\LUNA 2016\segmentation\Mask/19_120
D:\luna16\LUNA 2016\segmentation\Mask/19_121
D:\luna16\LUNA 2016\segmentation\Mask/19_122
D:\luna16\LUNA 2016\segmentation\Mask/19_123
D:\luna16\LUNA 2016\segmentation\Mask/19_124
D:\luna16\LUNA 2016\segmentation\Mask/19_125
D:\luna16\LUNA 2016\segmentation\Mask/19_126
D:\luna16\LUNA 2016\segmentation\Mask/19_127
D:\luna16\LUNA 2016\segmentation\Mask/19_128
D:\luna16\LUNA 2016\segmentation\Mask/19_129
D:\luna16\LUNA 2016\segmentation\Mask/19_130
D:\luna16\LUNA 2016\segmentation\Mask/19_131
D:\luna16\LUNA 2016\segmentation\Mask/19_132
D:\luna16\LUNA 2016\segmentation\Mask/19_133
D:\luna16\LUNA 2016\segmentation\Mask/19_134
D:\luna16\LUNA 2016\segmentation\Mask/19_135
D:\luna16\LUNA 2016\segmentation\Mask/19_136
D:\luna16\LUNA 2016\segmentation\Mask/19_137
D:\luna16\LUNA 2016\segmentation\Mask/19_138
D:\luna16\LUNA 2016\segmentation\Mask/19_139
D:\luna16\LUNA 2016\segmentation\Mask/19_140
D:\luna16\LUNA 2016\segmentation\Mask/19_141
D:\luna16\LUNA 2016\segmentation\Mask/19_142
D:\luna16\LUNA 2016\segmentation\Mask/19_143
D:\luna16\LUNA 2016\segmentation\Mask/19_144
D:\luna16\LUNA 2016\segmentation\Mask/19_145
D:\luna16\LUNA 2016\segmentation\Mask/19_146
D:\luna16\LUNA 2016\segmentation\Mask/19_147
D:\luna16\LUNA 2016\segmentation\Mask/19_148
D:\luna16\LUNA 2016\segmentation\Mask/19_149
D:\luna16\LUNA 2016\segmentation\Mask/19_150
D:\luna16\LUNA 2016\segmentation\Mask/19_151
D:\luna16\LUNA 2016\segmentation\Mask/19_152
D:\luna16\LUNA 2016\segmentation\Mask/19_153
D:\luna16\LUNA 2016\segmentation\Mask/19_154
D:\luna16\LUNA 2016\segmentation\Mask/19_155
D:\luna16\LUNA 2016\segmentation\Mask/19_156
D:\luna16\LUNA 2016\segmentation\Mask/19_157
D:\luna16\LUNA 2016\segmentation\Mask/19_158
D:\luna16\LUNA 2016\segmentation\Mask/19_159
D:\luna16\LUNA 2016\segmentation\Mask/19_160
D:\luna16\LUNA 2016\segmentation\Mask/19_161
D:\luna16\LUNA 2016\segmentation\Mask/19_162
D:\luna16\LUNA 2016\segmentation\Mask/19_163
D:\luna16\LUNA 2016\segmentation\Mask/19_164
D:\luna16\LUNA 2016\segmentation\Mask/20_0
D:\luna16\LUNA 2016\segmentation\Mask/20_1
D:\luna16\LUNA 2016\segmentation\Mask/20_2
D:\luna16\LUNA 2016\segmentation\Mask/20_3
D:\luna16\LUNA 2016\segmentation\Mask/20_4
D:\luna16\LUNA 2016\segmentation\Mask/20_5
D:\luna16\LUNA 2016\segmentation\Mask/20_6
D:\luna16\LUNA 2016\segmentation\Mask/20_7
D:\luna16\LUNA 2016\segmentation\Mask/20_8
D:\luna16\LUNA 2016\segmentation\Mask/20_9
D:\luna16\LUNA 2016\segmentation\Mask/20_10
D:\luna16\LUNA 2016\segmentation\Mask/20_11
D:\luna16\LUNA 2016\segmentation\Mask/20_12
D:\luna16\LUNA 2016\segmentation\Mask/20_13
D:\luna16\LUNA 2016\segmentation\Mask/20_14
D:\luna16\LUNA 2016\segmentation\Mask/20_15
D:\luna16\LUNA 2016\segmentation\Mask/20_16
D:\luna16\LUNA 2016\segmentation\Mask/20_17
D:\luna16\LUNA 2016\segmentation\Mask/20_18
D:\luna16\LUNA 2016\segmentation\Mask/20_19
D:\luna16\LUNA 2016\segmentation\Mask/20_20
D:\luna16\LUNA 2016\segmentation\Mask/20_21
D:\luna16\LUNA 2016\segmentation\Mask/20_22
D:\luna16\LUNA 2016\segmentation\Mask/20_23
D:\luna16\LUNA 2016\segmentation\Mask/20_24
D:\luna16\LUNA 2016\segmentation\Mask/20_25
D:\luna16\LUNA 2016\segmentation\Mask/20_26
D:\luna16\LUNA 2016\segmentation\Mask/20_27
D:\luna16\LUNA 2016\segmentation\Mask/20_28
D:\luna16\LUNA 2016\segmentation\Mask/20_29
D:\luna16\LUNA 2016\segmentation\Mask/20_30
D:\luna16\LUNA 2016\segmentation\Mask/20_31
D:\luna16\LUNA 2016\segmentation\Mask/20_32
D:\luna16\LUNA 2016\segmentation\Mask/20_33
D:\luna16\LUNA 2016\segmentation\Mask/20_34
D:\luna16\LUNA 2016\segmentation\Mask/20_35
D:\luna16\LUNA 2016\segmentation\Mask/20_36
D:\luna16\LUNA 2016\segmentation\Mask/20_37
D:\luna16\LUNA 2016\segmentation\Mask/20_38
D:\luna16\LUNA 2016\segmentation\Mask/20_39
D:\luna16\LUNA 2016\segmentation\Mask/20_40
D:\luna16\LUNA 2016\segmentation\Mask/20_41
D:\luna16\LUNA 2016\segmentation\Mask/20_42
D:\luna16\LUNA 2016\segmentation\Mask/20_43
D:\luna16\LUNA 2016\segmentation\Mask/20_44
D:\luna16\LUNA 2016\segmentation\Mask/20_45
D:\luna16\LUNA 2016\segmentation\Mask/20_46
D:\luna16\LUNA 2016\segmentation\Mask/20_47
D:\luna16\LUNA 2016\segmentation\Mask/20_48
D:\luna16\LUNA 2016\segmentation\Mask/20_49
D:\luna16\LUNA 2016\segmentation\Mask/20_50
D:\luna16\LUNA 2016\segmentation\Mask/20_51
D:\luna16\LUNA 2016\segmentation\Mask/20_52
D:\luna16\LUNA 2016\segmentation\Mask/20_53
D:\luna16\LUNA 2016\segmentation\Mask/20_54
D:\luna16\LUNA 2016\segmentation\Mask/20_55
D:\luna16\LUNA 2016\segmentation\Mask/20_56
D:\luna16\LUNA 2016\segmentation\Mask/20_57
D:\luna16\LUNA 2016\segmentation\Mask/20_58
D:\luna16\LUNA 2016\segmentation\Mask/20_59
D:\luna16\LUNA 2016\segmentation\Mask/20_60
D:\luna16\LUNA 2016\segmentation\Mask/20_61
D:\luna16\LUNA 2016\segmentation\Mask/20_62
D:\luna16\LUNA 2016\segmentation\Mask/20_63
D:\luna16\LUNA 2016\segmentation\Mask/21_0
D:\luna16\LUNA 2016\segmentation\Mask/21_1
D:\luna16\LUNA 2016\segmentation\Mask/21_2
D:\luna16\LUNA 2016\segmentation\Mask/21_3
D:\luna16\LUNA 2016\segmentation\Mask/21_4
D:\luna16\LUNA 2016\segmentation\Mask/21_5
D:\luna16\LUNA 2016\segmentation\Mask/21_6
D:\luna16\LUNA 2016\segmentation\Mask/21_7
D:\luna16\LUNA 2016\segmentation\Mask/21_8
D:\luna16\LUNA 2016\segmentation\Mask/21_9
D:\luna16\LUNA 2016\segmentation\Mask/21_10
D:\luna16\LUNA 2016\segmentation\Mask/21_11
D:\luna16\LUNA 2016\segmentation\Mask/21_12
D:\luna16\LUNA 2016\segmentation\Mask/21_13
D:\luna16\LUNA 2016\segmentation\Mask/21_14
D:\luna16\LUNA 2016\segmentation\Mask/21_15
D:\luna16\LUNA 2016\segmentation\Mask/21_16
D:\luna16\LUNA 2016\segmentation\Mask/21_17
D:\luna16\LUNA 2016\segmentation\Mask/21_18
D:\luna16\LUNA 2016\segmentation\Mask/21_19
D:\luna16\LUNA 2016\segmentation\Mask/21_20
D:\luna16\LUNA 2016\segmentation\Mask/21_21
D:\luna16\LUNA 2016\segmentation\Mask/21_22
D:\luna16\LUNA 2016\segmentation\Mask/21_23
D:\luna16\LUNA 2016\segmentation\Mask/21_24
D:\luna16\LUNA 2016\segmentation\Mask/21_25
D:\luna16\LUNA 2016\segmentation\Mask/21_26
D:\luna16\LUNA 2016\segmentation\Mask/21_27
D:\luna16\LUNA 2016\segmentation\Mask/21_28
D:\luna16\LUNA 2016\segmentation\Mask/21_29
D:\luna16\LUNA 2016\segmentation\Mask/21_30
D:\luna16\LUNA 2016\segmentation\Mask/21_31
D:\luna16\LUNA 2016\segmentation\Mask/21_32
D:\luna16\LUNA 2016\segmentation\Mask/21_33
D:\luna16\LUNA 2016\segmentation\Mask/21_34
D:\luna16\LUNA 2016\segmentation\Mask/21_35
D:\luna16\LUNA 2016\segmentation\Mask/21_36
D:\luna16\LUNA 2016\segmentation\Mask/21_37
D:\luna16\LUNA 2016\segmentation\Mask/21_38
D:\luna16\LUNA 2016\segmentation\Mask/21_39
D:\luna16\LUNA 2016\segmentation\Mask/21_40
D:\luna16\LUNA 2016\segmentation\Mask/21_41
D:\luna16\LUNA 2016\segmentation\Mask/21_42
D:\luna16\LUNA 2016\segmentation\Mask/21_43
D:\luna16\LUNA 2016\segmentation\Mask/21_44
D:\luna16\LUNA 2016\segmentation\Mask/21_45
D:\luna16\LUNA 2016\segmentation\Mask/21_46
D:\luna16\LUNA 2016\segmentation\Mask/21_47
D:\luna16\LUNA 2016\segmentation\Mask/21_48
D:\luna16\LUNA 2016\segmentation\Mask/21_49
D:\luna16\LUNA 2016\segmentation\Mask/21_50
D:\luna16\LUNA 2016\segmentation\Mask/21_51
D:\luna16\LUNA 2016\segmentation\Mask/21_52
D:\luna16\LUNA 2016\segmentation\Mask/21_53
D:\luna16\LUNA 2016\segmentation\Mask/21_54
D:\luna16\LUNA 2016\segmentation\Mask/21_55
D:\luna16\LUNA 2016\segmentation\Mask/21_56
D:\luna16\LUNA 2016\segmentation\Mask/21_57
D:\luna16\LUNA 2016\segmentation\Mask/21_58
D:\luna16\LUNA 2016\segmentation\Mask/21_59
D:\luna16\LUNA 2016\segmentation\Mask/21_60
D:\luna16\LUNA 2016\segmentation\Mask/21_61
D:\luna16\LUNA 2016\segmentation\Mask/21_62
D:\luna16\LUNA 2016\segmentation\Mask/21_63
D:\luna16\LUNA 2016\segmentation\Mask/21_64
D:\luna16\LUNA 2016\segmentation\Mask/21_65
D:\luna16\LUNA 2016\segmentation\Mask/21_66
D:\luna16\LUNA 2016\segmentation\Mask/21_67
D:\luna16\LUNA 2016\segmentation\Mask/21_68
D:\luna16\LUNA 2016\segmentation\Mask/21_69
D:\luna16\LUNA 2016\segmentation\Mask/21_70
D:\luna16\LUNA 2016\segmentation\Mask/21_71
D:\luna16\LUNA 2016\segmentation\Mask/21_72
D:\luna16\LUNA 2016\segmentation\Mask/21_73
D:\luna16\LUNA 2016\segmentation\Mask/21_74
D:\luna16\LUNA 2016\segmentation\Mask/21_75
D:\luna16\LUNA 2016\segmentation\Mask/21_76
D:\luna16\LUNA 2016\segmentation\Mask/21_77
D:\luna16\LUNA 2016\segmentation\Mask/21_78
